,album,track_title,lyric,line,year,title_lemmas,lyric_type
4589,reputation,Dancing With Our Hands Tied,Could've spent forever with your hands in my pockets,34,2017,"['dance', 'hand', 'tie']",chorus
4590,reputation,Dancing With Our Hands Tied,Picture of your face in an invisible locket,35,2017,"['dance', 'hand', 'tie']",chorus
4591,reputation,Dancing With Our Hands Tied,You said there was nothing in the world that could stop it,36,2017,"['dance', 'hand', 'tie']",chorus
4592,reputation,Dancing With Our Hands Tied,I had a bad feeling,37,2017,"['dance', 'hand', 'tie']",chorus
4593,reputation,Dancing With Our Hands Tied,But we were dancing,38,2017,"['dance', 'hand', 'tie']",chorus
4594,reputation,Dancing With Our Hands Tied,"Dancing with our hands tied, hands tied",39,2017,"['dance', 'hand', 'tie']",chorus
4595,reputation,Dancing With Our Hands Tied,"Yeah, we were dancing",40,2017,"['dance', 'hand', 'tie']",chorus
4596,reputation,Dancing With Our Hands Tied,"Like it was the first time, first time",41,2017,"['dance', 'hand', 'tie']",chorus
4597,reputation,Dancing With Our Hands Tied,"Yeah, we were dancing",42,2017,"['dance', 'hand', 'tie']",chorus
4598,reputation,Dancing With Our Hands Tied,"Dancing with our hands tied, hands tied",43,2017,"['dance', 'hand', 'tie']",chorus
4599,reputation,Dancing With Our Hands Tied,"Yeah, we were dancing",44,2017,"['dance', 'hand', 'tie']",chorus
4601,reputation,Dancing With Our Hands Tied,And I had a bad feeling,46,2017,"['dance', 'hand', 'tie']",chorus
4602,reputation,Dancing With Our Hands Tied,But we were dancing,47,2017,"['dance', 'hand', 'tie']",chorus
4603,reputation,Dancing With Our Hands Tied,I'd kiss you as the lights went out,48,2017,"['dance', 'hand', 'tie']",chorus
4604,reputation,Dancing With Our Hands Tied,Swaying as the room burned down,49,2017,"['dance', 'hand', 'tie']",chorus
4605,reputation,Dancing With Our Hands Tied,I'd hold you as the water rushes in,50,2017,"['dance', 'hand', 'tie']",chorus
4606,reputation,Dancing With Our Hands Tied,If I could dance with you again,51,2017,"['dance', 'hand', 'tie']",chorus
4607,reputation,Dancing With Our Hands Tied,I'd kiss you as the lights went out,52,2017,"['dance', 'hand', 'tie']",chorus
4608,reputation,Dancing With Our Hands Tied,Swaying as the room burned down,53,2017,"['dance', 'hand', 'tie']",chorus
4609,reputation,Dancing With Our Hands Tied,I'd hold you as the water rushes in,54,2017,"['dance', 'hand', 'tie']",chorus
4610,reputation,Dancing With Our Hands Tied,If I could dance with you again,55,2017,"['dance', 'hand', 'tie']",chorus
4612,reputation,Dancing With Our Hands Tied,"Dancing with our hands tied, hands tied",57,2017,"['dance', 'hand', 'tie']",chorus
4614,reputation,Dancing With Our Hands Tied,"Like it was the first time, first time",59,2017,"['dance', 'hand', 'tie']",chorus
4616,reputation,Dancing With Our Hands Tied,"Dancing with our hands tied, hands tied",61,2017,"['dance', 'hand', 'tie']",chorus
4618,reputation,Dancing With Our Hands Tied,"Yeah, we were dancing",63,2017,"['dance', 'hand', 'tie']",chorus
4620,reputation,Dancing With Our Hands Tied,But we were dancing,65,2017,"['dance', 'hand', 'tie']",chorus
4625,reputation,Dress,There is an indentation in the shape of you,3,2017,['dress'],chorus
4627,reputation,Dress,"All of this silence and patience, pining and anticipation",5,2017,['dress'],chorus
4628,reputation,Dress,My hands are shaking from holding back from you,6,2017,['dress'],chorus
4629,reputation,Dress,"Ha, ah, ah",7,2017,['dress'],chorus
4630,reputation,Dress,"All of this silence and patience, pining and desperately waiting",8,2017,['dress'],chorus
4631,reputation,Dress,My hands are shaking from all this,9,2017,['dress'],chorus
4632,reputation,Dress,"Ah, ha, ha, ha-ah",10,2017,['dress'],chorus
4633,reputation,Dress,Say my name and everything just stops,11,2017,['dress'],chorus
4634,reputation,Dress,I don't want you like a best friend,12,2017,['dress'],chorus
4635,reputation,Dress,Only bought this dress so you could take it off,13,2017,['dress'],chorus
4636,reputation,Dress,"Take it oh, ha, ha, ha-ah",14,2017,['dress'],chorus
4637,reputation,Dress,Carve your name into my bedpost,15,2017,['dress'],chorus
4638,reputation,Dress,Cause I don't want you like a best friend,16,2017,['dress'],chorus
4639,reputation,Dress,Only bought this dress so you could take it off,17,2017,['dress'],chorus
4640,reputation,Dress,"Take it oh, ha, ha, ha-ah",18,2017,['dress'],chorus
4647,reputation,Dress,"All of this silence and patience, pining and anticipation",25,2017,['dress'],chorus
4648,reputation,Dress,My hands are shaking from holding back from you,26,2017,['dress'],chorus
4649,reputation,Dress,"Ha, ah, ah",27,2017,['dress'],chorus
4650,reputation,Dress,"All of this silence and patience, pining and desperately waiting",28,2017,['dress'],chorus
4651,reputation,Dress,My hands are shaking from all this,29,2017,['dress'],chorus
4652,reputation,Dress,"Ah, ha, ha, ha-ah",30,2017,['dress'],chorus
4653,reputation,Dress,Say my name and everything just stops,31,2017,['dress'],chorus
4654,reputation,Dress,I don't want you like a best friend,32,2017,['dress'],chorus
4655,reputation,Dress,Only bought this dress so you could take it off,33,2017,['dress'],chorus
4656,reputation,Dress,"Take it oh, ha, ha, ha-ah",34,2017,['dress'],chorus
4657,reputation,Dress,Carve your name into my bedpost,35,2017,['dress'],chorus
4658,reputation,Dress,Cause I don't want you like a best friend,36,2017,['dress'],chorus
4659,reputation,Dress,Only bought this dress so you could take it off,37,2017,['dress'],chorus
4661,reputation,Dress,"Ha-ah-ah, ha-ah-ah, ha-ah-ah-ah",39,2017,['dress'],chorus
4662,reputation,Dress,Only bought this dress so you could take it off,40,2017,['dress'],chorus
4663,reputation,Dress,"Ha-ah-ah, ha-ah-ah, ha-ah-ah-ah",41,2017,['dress'],chorus
4664,reputation,Dress,Only bought this dress so you could take it off,42,2017,['dress'],chorus
4672,reputation,Dress,Now I wake up by your side,50,2017,['dress'],chorus
4675,reputation,Dress,Now I wake up by your side,53,2017,['dress'],chorus
4677,reputation,Dress,"Ah, ha, ha, ha-ah",55,2017,['dress'],chorus
4679,reputation,Dress,I don't want you like a best friend,57,2017,['dress'],chorus
4680,reputation,Dress,Only bought this dress so you could take it off,58,2017,['dress'],chorus
4681,reputation,Dress,"Take it oh, ha, ha, ha-ah",59,2017,['dress'],chorus
4682,reputation,Dress,Carve your name into my bedpost,60,2017,['dress'],chorus
4683,reputation,Dress,Cause I don't want you like a best friend,61,2017,['dress'],chorus
4684,reputation,Dress,Only bought this dress so you could take it off,62,2017,['dress'],chorus
4685,reputation,Dress,"Take it oh, ha, ha, ha-ah",63,2017,['dress'],chorus
4686,reputation,Dress,There is an indentation in the shape of you,64,2017,['dress'],chorus
4687,reputation,Dress,Only bought this dress so you could take it off,65,2017,['dress'],chorus
4689,reputation,Dress,Only bought this dress so you could take it off,67,2017,['dress'],chorus
4698,reputation,This Is Why We Can't Have Nice Things,"This is why we can't have nice things, darling",9,2017,"['nice', 'thing']",chorus
4699,reputation,This Is Why We Can't Have Nice Things,Because you break them,10,2017,"['nice', 'thing']",chorus
4700,reputation,This Is Why We Can't Have Nice Things,I had to take them away,11,2017,"['nice', 'thing']",chorus
4701,reputation,This Is Why We Can't Have Nice Things,"This is why we can't have nice things, honey",12,2017,"['nice', 'thing']",chorus
4702,reputation,This Is Why We Can't Have Nice Things,Did you think I wouldn't hear all the things you said about me?,13,2017,"['nice', 'thing']",chorus
4703,reputation,This Is Why We Can't Have Nice Things,This is why we can't have nice things,14,2017,"['nice', 'thing']",chorus
4713,reputation,This Is Why We Can't Have Nice Things,"This is why we can't have nice things, darling",24,2017,"['nice', 'thing']",chorus
4714,reputation,This Is Why We Can't Have Nice Things,Because you break them,25,2017,"['nice', 'thing']",chorus
4715,reputation,This Is Why We Can't Have Nice Things,I had to take them away,26,2017,"['nice', 'thing']",chorus
4716,reputation,This Is Why We Can't Have Nice Things,"This is why we can't have nice things, honey",27,2017,"['nice', 'thing']",chorus
4717,reputation,This Is Why We Can't Have Nice Things,Did you think I wouldn't hear all the things you said about me?,28,2017,"['nice', 'thing']",chorus
4729,reputation,This Is Why We Can't Have Nice Things,Because you break them,40,2017,"['nice', 'thing']",chorus
4730,reputation,This Is Why We Can't Have Nice Things,I had to take them away,41,2017,"['nice', 'thing']",chorus
4731,reputation,This Is Why We Can't Have Nice Things,"This is why we can't have nice things, honey",42,2017,"['nice', 'thing']",chorus
4732,reputation,This Is Why We Can't Have Nice Things,Did you think I wouldn't hear all the things you said about me?,43,2017,"['nice', 'thing']",chorus
4733,reputation,This Is Why We Can't Have Nice Things,"This is why we can't have nice things, darling",44,2017,"['nice', 'thing']",chorus
4735,reputation,This Is Why We Can't Have Nice Things,Because you break them,46,2017,"['nice', 'thing']",chorus
4736,reputation,This Is Why We Can't Have Nice Things,I had to take them away,47,2017,"['nice', 'thing']",chorus
4738,reputation,This Is Why We Can't Have Nice Things,"This is why we can't have nice things, darling",49,2017,"['nice', 'thing']",chorus
4740,reputation,This Is Why We Can't Have Nice Things,Did you think I wouldn't hear all the things you said about me?,51,2017,"['nice', 'thing']",chorus
4741,reputation,This Is Why We Can't Have Nice Things,This is why we can't have nice things,52,2017,"['nice', 'thing']",chorus
4749,reputation,Call It What You Want,My baby's fit like a daydream,8,2017,['want'],chorus
4750,reputation,Call It What You Want,Walking with his head down,9,2017,['want'],chorus
4751,reputation,Call It What You Want,I'm the one he's walking to,10,2017,['want'],chorus
4752,reputation,Call It What You Want,"So call it what you want, yeah",11,2017,['want'],chorus
4753,reputation,Call It What You Want,Call it what you want to,12,2017,['want'],chorus
4754,reputation,Call It What You Want,My baby's fly like a jet stream,13,2017,['want'],chorus
4755,reputation,Call It What You Want,High above the whole scene,14,2017,['want'],chorus
4756,reputation,Call It What You Want,Loves me like I'm brand new,15,2017,['want'],chorus
4757,reputation,Call It What You Want,"So call it what you want, yeah",16,2017,['want'],chorus
4758,reputation,Call It What You Want,Call it what you want to,17,2017,['want'],chorus
4773,reputation,Call It What You Want,My baby's fit like a daydream,32,2017,['want'],chorus
4774,reputation,Call It What You Want,Walking with his head down,33,2017,['want'],chorus
4775,reputation,Call It What You Want,I'm the one he's walking to,34,2017,['want'],chorus
4776,reputation,Call It What You Want,"So call it what you want, yeah",35,2017,['want'],chorus
4777,reputation,Call It What You Want,Call it what you want to,36,2017,['want'],chorus
4778,reputation,Call It What You Want,My baby's fly like a jet stream,37,2017,['want'],chorus
4779,reputation,Call It What You Want,High above the whole scene,38,2017,['want'],chorus
4780,reputation,Call It What You Want,Loves me like I'm brand new,39,2017,['want'],chorus
4781,reputation,Call It What You Want,"Call it what you want, call it what you want, call it",40,2017,['want'],chorus
4782,reputation,Call It What You Want,"So call it what you want, yeah",41,2017,['want'],chorus
4783,reputation,Call It What You Want,Call it what you want to,42,2017,['want'],chorus
4794,reputation,Call It What You Want,My baby's fit like a daydream,53,2017,['want'],chorus
4795,reputation,Call It What You Want,Walking with his head down,54,2017,['want'],chorus
4796,reputation,Call It What You Want,I'm the one he's walking to,55,2017,['want'],chorus
4797,reputation,Call It What You Want,"Call it what you want, call it what you want, call it",56,2017,['want'],chorus
4798,reputation,Call It What You Want,"So call it what you want, yeah",57,2017,['want'],chorus
4799,reputation,Call It What You Want,Call it what you want to,58,2017,['want'],chorus
4800,reputation,Call It What You Want,My baby's fly like a jet stream,59,2017,['want'],chorus
4801,reputation,Call It What You Want,High above the whole scene,60,2017,['want'],chorus
4802,reputation,Call It What You Want,Loves me like I'm brand new,61,2017,['want'],chorus
4803,reputation,Call It What You Want,"Call it what you want, call it what you want, call it",62,2017,['want'],chorus
4804,reputation,Call It What You Want,"So call it what you want, yeah",63,2017,['want'],chorus
4805,reputation,Call It What You Want,Call it what you want to,64,2017,['want'],chorus
4807,reputation,Call It What You Want,"(Call it what you want, call it what you want, call it)",66,2017,['want'],chorus
4808,reputation,Call It What You Want,"(Call it what you want, call it what you want, call it)",67,2017,['want'],chorus
4809,reputation,Call It What You Want,"(Call it what you want, call it what you want, call it)",68,2017,['want'],chorus
4810,reputation,Call It What You Want,"(Call it what you want, call it what you want, call it)",69,2017,['want'],chorus
4811,reputation,Call It What You Want,"(Call it what you want, call it what you want, call it)",70,2017,['want'],chorus
4812,reputation,Call It What You Want,"(Call it what you want, call it what you want, call it)",71,2017,['want'],chorus
4815,reputation,New Year's Day,There's glitter on the floor after the party,1,2017,"['New', 'Year', 'Day']",chorus
4816,reputation,New Year's Day,Girls carrying their shoes down in the lobby,2,2017,"['New', 'Year', 'Day']",chorus
4817,reputation,New Year's Day,Candle wax and Polaroids on the hardwood floor,3,2017,"['New', 'Year', 'Day']",chorus
4819,reputation,New Year's Day,Don't read the last page,5,2017,"['New', 'Year', 'Day']",chorus
4822,reputation,New Year's Day,I want your midnights,8,2017,"['New', 'Year', 'Day']",chorus
4823,reputation,New Year's Day,But I'll be cleaning up bottles with you on New Year's Day,9,2017,"['New', 'Year', 'Day']",chorus
4828,reputation,New Year's Day,Don't read the last page,14,2017,"['New', 'Year', 'Day']",chorus
4829,reputation,New Year's Day,"But I stay when it's hard, or it's wrong",15,2017,"['New', 'Year', 'Day']",chorus
4830,reputation,New Year's Day,Or we're making mistakes,16,2017,"['New', 'Year', 'Day']",chorus
4831,reputation,New Year's Day,I want your midnights,17,2017,"['New', 'Year', 'Day']",chorus
4832,reputation,New Year's Day,But I'll be cleaning up bottles with you on New Year's Day,18,2017,"['New', 'Year', 'Day']",chorus
4833,reputation,New Year's Day,"Hold on to the memories, they will hold on to you",19,2017,"['New', 'Year', 'Day']",chorus
4834,reputation,New Year's Day,"Hold on to the memories, they will hold on to you",20,2017,"['New', 'Year', 'Day']",chorus
4835,reputation,New Year's Day,"Hold on to the memories, they will hold on to you",21,2017,"['New', 'Year', 'Day']",chorus
4836,reputation,New Year's Day,And I will hold on to you,22,2017,"['New', 'Year', 'Day']",chorus
4837,reputation,New Year's Day,Please don't ever become a stranger,23,2017,"['New', 'Year', 'Day']",chorus
4838,reputation,New Year's Day,Whose laugh I could recognize anywhere,24,2017,"['New', 'Year', 'Day']",chorus
4839,reputation,New Year's Day,Please don't ever become a stranger,25,2017,"['New', 'Year', 'Day']",chorus
4840,reputation,New Year's Day,Whose laugh I could recognize anywhere,26,2017,"['New', 'Year', 'Day']",chorus
